linear_x,linear_y,linear_z,angular_x,angular_y,angular_z
-0,0,0,0,0,0
-0,0,0,0,0,0
-0,0,0,0,0,0
-0,0,0,0,0,0
-0,0,0,0,0,0
-0,0,0,0,0,0
-0,0,0,0,0,0
-0,0,0,0,0,0
-0,0,0,0,0,0
-0,0,0,0,0,0
-0,0,0,0,0,0
-0.01193,0,0,0,0,0
-0.0596498,0,0,0,0,0
-0.101405,0,0,0,0,0
-0.149125,0,0,0,0,0
-0.190879,0,0,0,0,0
-0.214739,0,0,0,0,0
-0.226669,0,0,0,0,0
-0.232634,0,0,0,0,0
-0.250529,0,0,0,0,0
-0.256494,0,0,0,0,0
-0.274389,0,0,0,0,0
-0.298249,0,0,0,0,0
-0.345969,0,0,0,0,0
-0.447397,0,0,0,0,0
-0.566696,0,0,0,0,0
-0.697926,0,0,0,0,0
-0.831922,0,0,0,0,0
-0.975082,0,0,0,0,0
-1.08245,0,0,0,0,0
-1.20177,0,0,0,0,0
-1.30914,0,0,0,0,0
-1.41651,0,0,0,0,0
-1.5,0,0,0,0,0
-1.5,0,0,0,0,0
-1.5,0,0,0,0,0
-1.5,0,0,0,0,0
-1.5,0,0,0,0,0
-1.32704,0,0,0,0,0
-1.15405,0,0,0,0,0
-1.01087,0,0,0,0,0
-0.903502,0,0,0,0,0
-0.784202,0,0,0,0,0
-0.685996,0,0,0,0,0
-0.566696,0,0,0,0,0
-0.465292,0,0,0,0,0
-0.387747,0,0,0,0,0
-0.286319,0,0,0,0,0
-0.149125,0,0,0,0,0
-0.0178949,0,0,0,0,0
-0,0,0,0,0,0
-0,0,0,0,0,0
-0,0,0,0,0,0
-0.01193,0,0,0,0,0
-0.10737,0,0,0,0,0
-0.202809,0,0,0,0,0
-0.304214,0,0,0,0,0
-0.399677,0,0,0,0,0
-0.548801,0,0,0,0,0
-0.721786,0,0,0,0,0
-0.939292,0,0,0,0,0
-1.16598,0,0,0,0,0
-1.36879,0,0,0,0,0
-1.5,0,0,0,0,0
-1.5,0,0,0,0,0
-1.5,0,0,0,0,0
-1.5,0,0,0,0,0
-1.5,0,0,0,0,0
-1.5,0,0,0,0,0
-1.5,0,0,0,0,0
-1.5,0,0,0,0,0
-1.5,0,0,0,0,0
-1.5,0,0,0,0,0
-1.5,0,0,0,0,0
-1.5,0,0,0,0,0
-1.5,0,0,0,0,0
-1.5,0,0,0,0,0
-1.5,0,0,0,0,0
-1.5,0,0,0,0,0
-1.5,0,0,0,0,0
-1.5,0,0,0,0,0
-1.5,0,0,0,0,0
-1.44037,0,0,0,0,0
-1.41651,0,0,0,0,0
-1.39265,0,0,0,0,0
-1.3509,0,0,0,0,0
-1.30318,0,0,0,0,0
-1.25546,0,0,0,0,0
-1.20774,0,0,0,0,0
-1.16598,0,0,0,0,0
-1.12423,0,0,0,0,0
-1.08245,0,0,0,0,0
-1.04666,0,0,0,0,0
-1.0228,0,0,0,0,0
-1.01684,0,0,0,0,0
-1.00491,0,0,0,0,0
-0.998942,0,0,0,0,0
-0.992977,0,0,0,0,0
-0.987012,0,0,0,0,0
-0.981047,0,0,0,0,0
-0.963152,0,0,0,0,0
-0.957187,0,0,0,0,0
-0.951222,0,0,0,0,0
-0.951222,0,0,0,0,0
-0.951222,0,0,0,0,0
-0.945257,0,0,0,0,0
-0.939292,0,0,0,0,0
-0.939292,0,0,0,0,0
-0.927362,0,0,0,0,0
-0.921397,0,0,0,0,0
-0.909467,0,0,0,0,0
-0.897537,0,0,0,0,0
-0.879642,0,0,0,0,0
-0.861747,0,0,0,0,0
-0.837887,0,0,0,0,0
-0.819992,0,0,0,0,0
-0.796132,0,0,0,0,0
-0.760342,0,0,0,0,0
-0.727751,0,0,0,0,0
-0.674066,0,0,0,0,0
-0.626346,0,0,0,0,0
-0.566696,0,0,0,0,0
-0.518977,0,0,0,0,0
-0.459327,0,0,0,0,0
-0.393712,0,0,0,0,0
-0.322109,0,0,0,0,0
0.196844,0,0,0,0,0
0.0477199,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
